currency,CHF,CHF,CHF,CHF,CHF,CHF,EUR,EUR,EUR,EUR,EUR,EUR,GBP,GBP,GBP,GBP,GBP,GBP,JPY,JPY,JPY,JPY,JPY,JPY
coefficient,const,SP500,UST10Y,fxvol,TED,VIX,const,SP500,UST10Y,fxvol,TED,VIX,const,SP500,UST10Y,fxvol,TED,VIX,const,SP500,UST10Y,fxvol,TED,VIX
date,,,,,,,,,,,,,,,,,,,,,,,,
2008-05-30,0.00016669781131712475,0.03122067526205188,-0.020877106202118224,0.0002918687279604534,-0.06170387328940629,0.004545644347260312,0.0001168577706692597,0.07753508941341548,-0.011099572211276543,0.00013061963690013805,-0.07922997866017446,0.0016314427316176305,0.00022777960606140598,0.08957088724501353,-0.005935721338643577,0.00013855868799451796,-0.21329070371722517,0.0012254655227447986,-0.00014968018793435695,-0.020673790614967817,-0.03499189641452259,0.0004844380691019079,0.11678016411016058,0.009600723861063089
2008-06-02,0.00016667643114237564,0.031238825206525947,-0.02087471973994413,0.00029195660319568216,-0.06175238470002463,0.004544212782167038,0.00011678469504838442,0.0775626536671962,-0.011096057621904973,0.0001306957510708237,-0.07931447504132873,0.0016290919528497215,0.0002277151857389681,0.08959573064942361,-0.0059326757235858615,0.000138620531768202,-0.21336110378403095,0.0012230586881429367,-0.000149683601855172,-0.02068252515274171,-0.0349928512759431,0.00048449666173600465,0.1168018763729314,0.009601586295171409
2008-06-03,0.0001666542856178775,0.03125704858247067,-0.02087232130674895,0.0002920432411857709,-0.06180197325530974,0.0045427595035351966,0.00011671184807841187,0.07759019596895264,-0.011092546611430843,0.00013077242342690926,-0.07939864978480887,0.0016267476652722461,0.0002276524301641741,0.08962041227941968,-0.005929656477637725,0.00013868583144977922,-0.21342919695536255,0.0012206996883733358,-0.00014968874157262878,-0.020691081670165434,-0.03499377743299196,0.00048455241930269875,0.11682125144018939,0.009602399488531687
2008-06-04,0.00016663413487066675,0.03127516675362635,-0.020869946274150373,0.00029213269762458225,-0.06184875438337703,0.004541317118876048,0.00011664087178877777,0.07761763954732154,-0.011089057561201548,0.0001308532186688901,-0.07948019308766928,0.0016244136005502002,0.000227589760526941,0.08964508931888117,-0.005926638252608718,0.0001387512921805072,-0.21349717104019417,0.0012183411639390424,-0.00014969048334640761,-0.020699830857998675,-0.03499474597735163,0.0004846129986690333,0.11684522824239393,0.009603231344503048
2008-06-05,0.0001666128542248669,0.031293288279224556,-0.020867584496315254,0.00029222084249644445,-0.06189714263515834,0.004539866504985134,0.00011656968738841629,0.07764508374392708,-0.01108557095402061,0.0001309336061331428,-0.079562032249139,0.0016220780191442958,0.00022752838960955437,0.08966976245321256,-0.0059236045990764515,0.00013881890733312768,-0.21356332630077088,0.0012159922193940589,-0.0001496935682982972,-0.020708575758646763,-0.034995731277053195,0.000484672053150223,0.11686736666673608,0.009604053362225742
2008-06-06,0.0001665908514289988,0.03131128311479499,-0.02086523401380454,0.00029230822171045,-0.06194654723285943,0.004538437124108181,0.00011649655377039647,0.07767218576048376,-0.011082114856450626,0.0001310106980175684,-0.07964661332776977,0.001619799786665245,0.0002274670103082574,0.08969443409783733,-0.005920571078342839,0.00013888650909940625,-0.21362949317920743,0.00121364352451312,-0.00014969494496647748,-0.02071699845396265,-0.03499668816366755,0.00048473267883829355,0.11689181856934298,0.009604824866321773
2008-06-09,0.00016656505270328437,0.031330360096911807,-0.020862794471704416,0.0002923917401408593,-0.06200135101322328,0.004536769918919074,0.00011641993530035513,0.07770028188056519,-0.011078576940301564,0.0001310819378460168,-0.07973614861268127,0.00161730307846442,0.00022740302995830316,0.0897198567694113,-0.005917475757848781,0.00013895037600800494,-0.21369930276041682,0.0012111297810741164,-0.00014969600659397935,-0.02072551770817274,-0.03499765291016919,0.00048479355535550905,0.11691670166108582,0.009605616220808908
2008-06-10,0.0001665387665354768,0.03134943356531428,-0.020860362553804326,0.0002924747706861449,-0.06205681162176721,0.004535105166009185,0.00011634327398077906,0.07772837769156803,-0.011075039694843447,0.0001311531061163029,-0.07982574160808246,0.001614806585975328,0.0002273378903966115,0.08974527097757615,-0.005914398798925284,0.00013901255327512877,-0.21377065034374526,0.0012086219441981593,-0.00014969579747957327,-0.020734027114145143,-0.03499859652101259,0.00048485538932978826,0.11694323245013954,0.00960640114592333
2008-06-11,0.00016651668215069204,0.03136841384235113,-0.020857856699658187,0.00029256436202242824,-0.0621073652483388,0.0045334433192378825,0.00011627088440386618,0.07775637869860434,-0.011071427229279984,0.0001312332936404356,-0.07991034844792061,0.0016123130499227042,0.00022727563463384963,0.08977062040496073,-0.005911270451665819,0.00013908044806917083,-0.21383868195218134,0.001206116127422168,-0.00014969321173660002,-0.020742593191148868,-0.03499949566133058,0.00048492046408805115,0.11697243399072685,0.009607187724172952
2008-06-12,0.00016649243523293825,0.031387728903126716,-0.020855346617424192,0.00029265070640568496,-0.06216063862037419,0.004531758532180474,0.00011619642971697767,0.07778469961295849,-0.011067810723268448,0.00013130923814485445,-0.07999755119165147,0.0016097975928859765,0.00022721134259847834,0.08979628911599687,-0.005908138072661978,0.00013914426852879575,-0.21390923510641272,0.0012035884331710665,-0.00014969141100422656,-0.020751028610488935,-0.035000393169559114,0.0004849844464645358,0.11700068551212467,0.009607965927593044
2008-06-13,0.00016647059846641775,0.03140711566613696,-0.020852775276329987,0.0002927410574038539,-0.062211025166998446,0.0045300523266997225,0.00011612433242488677,0.07781309070516756,-0.011064134257202433,0.0001313902605958533,-0.08008193173109807,0.0016072611727112147,0.00022714947924235292,0.08982203100792556,-0.005904943180623339,0.00013921318993795987,-0.21397692400483148,0.0012010388795041568,-0.00014968770533240676,-0.020759403100370194,-0.03500123919133561,0.00048505139262400906,0.11703113261082612,0.009608727105949627
2008-06-16,0.00016644979037280493,0.0314266420095977,-0.020850195890374526,0.0002928330249691107,-0.062260164190630414,0.0045283200987020905,0.00011605333665432045,0.07784163135882215,-0.011060449170500076,0.00013147359315186135,-0.08016497707723978,0.0016046968691347903,0.00022708738380442542,0.08984774100449297,-0.005901750126638203,0.00013928163880535445,-0.21404489002956176,0.0011984952720202496,-0.00014968477495928937,-0.020767890693245115,-0.03500209166070319,0.00048511718229271713,0.11706067495316339,0.009609508008779558
2008-06-17,0.0001664277226534627,0.03144616742755941,-0.02084761157889116,0.0002929229783904638,-0.06231066109071539,0.004526592175175764,0.00011598038630247144,0.07787017057544109,-0.0110567564354068,0.00013155293413837308,-0.08025012839430681,0.0016021392491945173,0.00022702315105597334,0.0898734494105328,-0.005898548609061656,0.00013934589229507732,-0.21411512462215385,0.0011959590618001088,-0.00014968082946555946,-0.02077637748423921,-0.035002948351077846,0.0004851845731262467,0.11709127029390612,0.00961028542293618
2008-06-18,0.00016640555971850774,0.031465698723425625,-0.020845026895085172,0.0002930127794680535,-0.06236127203793838,0.004524864034269338,0.00011590642540762191,0.07789877221561937,-0.011053059745999641,0.00013163020620792886,-0.08033648950397561,0.0015995793206622392,0.00022696007307394008,0.08989908561483528,-0.005895351664274618,0.00013941240175809448,-0.21418399734432492,0.001193425521701021,-0.00014967697066890334,-0.020784858521144686,-0.035003804680954494,0.0004852518271324106,0.11712176571014582,0.009611062638034443
2008-06-19,0.00016638340659893845,0.03148522914894711,-0.02084244234561341,0.0002931025955991506,-0.06241187019980436,0.00452313602746884,0.00011583278529158561,0.07792734539356373,-0.011049367449884407,0.00013170811265578292,-0.08042243298424077,0.0015970237777101133,0.0002268963919997749,0.0899247759826405,-0.0058921463607869385,0.00013947776704786348,-0.21425364355625803,0.0011908836361577803,-0.00014967200428319164,-0.020793445147454518,-0.035004677130092386,0.00048532078460643513,0.11715364940130889,0.009611855072045357
2008-06-20,0.00016636213879616055,0.031504789701143426,-0.02083984741055062,0.00029319351386334014,-0.06246128865252608,0.004521400903367827,0.00011575898735732135,0.07795591319761488,-0.011045677006425052,0.00013178573614602544,-0.08050858665511483,0.001594469504321799,0.0002268302373503854,0.08995038109605294,-0.005888970442823414,0.00013953895193614035,-0.21432653515736783,0.0011883618909597688,-0.00014966798953107403,-0.02080206658985565,-0.035005561450289,0.0004853885394369867,0.11718431287471072,0.009612655200030532
2008-06-23,0.0001663380062981689,0.031524837421258146,-0.02083721886994322,0.000293281158916537,-0.06251469595436357,0.0045196213948482345,0.00011568258799673024,0.07798492368295071,-0.011041956024365442,0.00013185901279404486,-0.08059836075985462,0.001591874899429861,0.0002267634868749576,0.08997608883581498,-0.005885787446578919,0.00013959915675685152,-0.21440024363061233,0.0011858307960811048,-0.0001496644557585376,-0.020810600092624046,-0.03500643977055361,0.00048545563871859107,0.1172143319011826,0.009613447833507928
2008-06-24,0.00016631732781088095,0.03154488680689387,-0.020834570069953564,0.00029337292912186676,-0.06256339726285072,0.004517832569661632,0.00011560859838914244,0.07801393533101512,-0.011038220898049102,0.0001319364147007413,-0.08068485330676849,0.0015892737903932283,0.00022669846920751697,0.09000179742186079,-0.005882594157647453,0.0001396623204652629,-0.21447162752925747,0.0011832949673739233,-0.0001496598445588488,-0.02081913303682951,-0.03500731137068924,0.000485524410431403,0.11724576348757336,0.009614237544252127
2008-06-25,0.00016629464909669042,0.03156498742092927,-0.0208318860731754,0.0002934624288807648,-0.06261497356396284,0.004516048956739033,0.00011553290991385061,0.07804299051727828,-0.01103445585677352,0.00013201093953649022,-0.08077378645551171,0.0015866771111907826,0.00022663196202150356,0.09002754464608047,-0.005879374325991369,0.00013972291797101114,-0.21454511941918408,0.0011807630698043793,-0.00014965455005395438,-0.020827684796025498,-0.03500819575655921,0.0004855942609553121,0.11727814014299748,0.009615025464282313
2008-06-26,0.00016627296556486604,0.03158514071774105,-0.020829198184925034,0.0002935529657863345,-0.06266508965619393,0.004514249731691679,0.0001154576205737759,0.07807206684648271,-0.011030689253658478,0.0001320861016099952,-0.0808621342587824,0.001584074166424497,0.00022656595103700557,0.09005331847529703,-0.005876152529414026,0.0001397843656210418,-0.21461789444668677,0.001178223288307491,-0.00014964807983763263,-0.020836169640069183,-0.03500907525366406,0.0004856658741846653,0.11731217678427033,0.009615794835144166
2008-06-27,0.00016624724428963465,0.03160638745139743,-0.020826470824597057,0.00029363804241625674,-0.06272161387113781,0.004512316932244824,0.00011537864538088199,0.07810214196146278,-0.011026886593149121,0.0001321542627071079,-0.08095632875105775,0.0015813492094540389,0.00022649619692537127,0.09008011896940267,-0.005872893676570988,0.00013983855352029222,-0.2146965186152895,0.0011755580933134795,-0.00014964324214618082,-0.020844179178938122,-0.03500993778012782,0.0004857345574731487,0.11734372030520249,0.009616509892394471
2008-06-30,0.00016621998744949655,0.031627686146954305,-0.020823719446125852,0.0002937209326886198,-0.06278071305765377,0.00451039261070326,0.0001152995800698016,0.07813222012790973,-0.01102308252208882,0.00013222224422130012,-0.08105067428494275,0.0015786247503508733,0.00022642538264455942,0.09010695579901049,-0.005869618030962198,0.00013989061042361732,-0.2147768932143076,0.0011728988264907395,-0.00014964035605359916,-0.020852117716694193,-0.03501076784655665,0.0004857996952237181,0.11737211472831399,0.009617235785802118
2008-07-01,0.000166192707046138,0.03164898457138031,-0.020820968067654648,0.00029380379210549494,-0.06283984364281373,0.00450846815381518,0.00011522053885549149,0.07816229857180534,-0.011019278451028519,0.0001322902711120958,-0.08114498772548295,0.0015759004297484299,0.00022635497356779722,0.09013379735095854,-0.005866342385353406,0.00013994343778707323,-0.21485673617603232,0.001170241916949203,-0.00014963763514324303,-0.020860058297906846,-0.035011597912985463,0.0004858645449470477,0.11740029734901888,0.009617960725008241
2008-07-02,0.00016616479547132868,0.03167026103967108,-0.020818219157259885,0.00029388588794973015,-0.06289987198164457,0.00450654582007181,0.00011514091357194262,0.07819235668500449,-0.011015476665465321,0.0001323572807638585,-0.08124013150242569,0.0015731780751180972,0.00022628416304426048,0.0901606247587952,-0.005863068329444115,0.00013999553939729312,-0.2149371413537981,0.0011675863750905402,-0.00014963635954805865,-0.02086805293324692,-0.03501243398922779,0.00048592706568059983,0.1174265017991486,0.009618690553654942
2008-07-03,0.00016613604594948006,0.03169167737750897,-0.020815466970231896,0.0002939672744733169,-0.06296115491332675,0.00450460299172287,0.00011505922615123615,0.07822275923022301,-0.011011666810638778,0.00013242166225720467,-0.08133836119243168,0.0015704052518815295,0.00022621288562425334,0.09018753110103565,-0.005859792424659376,0.0001400469214222344,-0.21501823482280868,0.001164919267615831,-0.0001496339820398284,-0.020876245316392206,-0.035013274647371716,0.00048599094610917516,0.11745429379007821,0.009619447486382264
2008-07-08,0.0001661107609788241,0.031713128131448075,-0.020812714783203907,0.0002940521612149294,-0.06301735438634586,0.004502618952112137,0.00011498051669006428,0.07825319137688243,-0.011007856955812231,0.00013249033879617728,-0.08143222360273852,0.0015675969825423145,0.0002261429671441217,0.09021445111596949,-0.005856516519874637,0.0001401006221836191,-0.21509736503112165,0.0011622357884192775,-0.00014962899948800374,-0.02088440987759606,-0.035014115305515646,0.00048605846626916953,0.11748576383958718,0.00962017325546186
2008-07-09,0.00016608563578180598,0.031734603471206255,-0.02080996384570503,0.00029413719298804507,-0.06307332421140358,0.00450063032457317,0.0001149021056038139,0.07828366946674259,-0.011004049436102736,0.00013255941299538217,-0.0815256573661429,0.0015647801397736276,0.0002260735862264821,0.09024145491231249,-0.005853244872505221,0.00014015517106902032,-0.2151757344721188,0.001159536675383657,-0.00014962448733813597,-0.02089265226152369,-0.03501495205167125,0.0004861253560772706,0.11751658328330677,0.009620912609082622
2008-07-10,0.00016606013471497552,0.0317561574932933,-0.020807208498902965,0.0002942218663244669,-0.06312985679706255,0.004498633066952409,0.0001148216375683904,0.07831457842306544,-0.011000217769505863,0.00013262573014380833,-0.08162216927898092,0.0015619160383023223,0.0002260017368634956,0.0902689820709359,-0.005849943900553454,0.00014020586113841724,-0.21525774285542623,0.0011567801604613764,-0.00014961948814342773,-0.020901004259559555,-0.03501579487341933,0.00048619292739229835,0.11754810441901428,0.00962166320903211
2008-07-11,0.00016603430186840572,0.03177769051806201,-0.02080445185473905,0.0002943062547596196,-0.06318696064288482,0.004496634554928422,0.00011474084066377458,0.07834546655287664,-0.010996384816024598,0.00013269164486332522,-0.08171924715368653,0.001559050692627967,0.00022593047355342897,0.09029654679512639,-0.0058466452493278484,0.00014025739029777998,-0.21533875769650923,0.0011540258896758642,-0.00014961442163395728,-0.020909351677420796,-0.03501663797507119,0.00048626058567230245,0.11757973708318738,0.009622414064935636
2008-07-14,0.00016600471996228928,0.03179960341429344,-0.020801790500493692,0.00029438712111258395,-0.0632508564303618,0.0044945643885133885,0.00011465696482836744,0.07837666685445985,-0.010992630174779435,0.00013275359108967335,-0.08182190011266079,0.0015561264624297487,0.00022585682834084917,0.09032435596223388,-0.005843407907126462,0.00014030545697356553,-0.21542402128592802,0.0011512255115957858,-0.00014961289740077156,-0.020917313213290257,-0.03501757681689914,0.00048632353260052416,0.11760519462777276,0.009623096833358527
2008-07-15,0.00016597497327296184,0.0318215298883804,-0.020799127213187697,0.00029446783326065223,-0.06331507048285939,0.004492492666310618,0.00011457272817506265,0.07840789690595379,-0.010988871297829642,0.0001328150778888445,-0.08192524960820202,0.001553198823394618,0.0002257824453860762,0.09035222669832574,-0.005840161800711707,0.00014035246147760613,-0.21551068783760252,0.0011484180790002235,-0.00014961032610658314,-0.020925367506429485,-0.03501852872018555,0.00048638785687746424,0.11763259815636108,0.009623789543780743
2008-07-16,0.00016594318931486944,0.031843659256164496,-0.020796451976351084,0.00029454652457398074,-0.06338361588166709,0.004490419799953221,0.0001144880956572944,0.07843916640736696,-0.01098511009731864,0.0001328760287172105,-0.08202944030710685,0.0015502709618934714,0.00022570601233813423,0.09038030422605503,-0.005836903516971243,0.00014039632303400803,-0.21560164593355252,0.0011456094803063148,-0.00014961127439059883,-0.02093304494950065,-0.03501945867115763,0.00048644759631606807,0.11765280128641835,0.009624480266317416
2008-07-17,0.0001659125548264193,0.03186604715883212,-0.020793754265597552,0.0002946262477392985,-0.06344968302407811,0.004488307535445697,0.00011440499371815012,0.07847078038294805,-0.010981318950589118,0.00013293894056398838,-0.08213033275066745,0.001547290605779344,0.00022563041266423275,0.09040857159948061,-0.005833628732733338,0.00014044139181685738,-0.2156908349224463,0.0011427719519424488,-0.00014961409600742055,-0.020941175388534905,-0.035020427569969675,0.0004865049109259617,0.1176691179493241,0.00962523556284459
2008-07-18,0.00016588282103483767,0.0318885327816934,-0.020791038944821236,0.0002947068517249822,-0.063513875691324,0.0044861944075433825,0.00011432151027540582,0.07850235294104839,-0.010977535268089129,0.00013300132379931806,-0.08223201875388265,0.001544310615605463,0.00022555413935958533,0.09043676494990119,-0.00583036728613479,0.00014048539598978497,-0.21578140425859477,0.0011399350775787476,-0.00014961451075253823,-0.020949025079772438,-0.0350213464283118,0.00048656526965541903,0.11769025459307347,0.009625988539050747
2008-07-21,0.00016585307625184266,0.03191101837602425,-0.0207883237100046,0.0002947874453956518,-0.06357809041039694,0.004484081394447144,0.00011423792982623502,0.07853392524718689,-0.01097375234477279,0.00013306357211121858,-0.0823338992803152,0.001541331639325696,0.00022547838003004092,0.09046495965157299,-0.005827101768929545,0.0001405301876257997,-0.2158709582850436,0.0011370927659739125,-0.00014961266474963802,-0.020956868461948216,-0.035022246485669574,0.0004866284455497168,0.11771575573712405,0.009626717767212828
2008-07-22,0.00016582338442861408,0.03193350371071772,-0.020785608682277107,0.0002948680756100548,-0.06364219967039923,0.004481967781141745,0.00011415390357712843,0.07856549974028379,-0.010969967677015219,0.000133125337538759,-0.08243666708080115,0.0015383577186997618,0.00022540253004221938,0.09049315480340565,-0.005823835892724236,0.00014057486917480196,-0.21596069006196225,0.0011342514949819775,-0.00014961063180254946,-0.02096471282947476,-0.03502314732036624,0.00048669179091329984,0.11774161509404035,0.009627444864622987
2008-07-23,0.00016579557004032134,0.03195621765555156,-0.02078287530116506,0.00029494996478442365,-0.06370273904024105,0.004479811778098726,0.00011407115511520552,0.07859722992616854,-0.010966170509117624,0.00013318849179474863,-0.08253700643563902,0.0015353549288484552,0.00022532730113933357,0.09052142655382127,-0.0058205638678930395,0.00014062032175724505,-0.21604925903527147,0.0011313960212540166,-0.0001496082930012108,-0.020972517156190376,-0.03502404497560586,0.00048675543135325255,0.11776803407428672,0.009628165016993723
2008-07-24,0.0001657701939117951,0.03197902145412224,-0.020780132385699878,0.00029503194492443494,-0.06375878815181006,0.004477659756587107,0.00011399030700010448,0.07862903018790934,-0.010962365905051731,0.0001332527480043097,-0.0826338479168149,0.0015323552441559216,0.00022525081287730277,0.09054965129914397,-0.005817296830030805,0.0001406648224398274,-0.216140111536712,0.0011285384647385741,-0.00014960445268416775,-0.020980261992929277,-0.03502493638734265,0.00048681959763504143,0.11779711385654942,0.00962888763520174
2008-07-25,0.00016574601681239217,0.032001570372112306,-0.02077741994598097,0.00029511409742356885,-0.06381273686424113,0.004475538218010914,0.00011391028088706134,0.07866065560220414,-0.010958582208509786,0.00013331754963571212,-0.08272925018554612,0.0015293764707487614,0.00022517656020430848,0.0905773947197859,-0.0058140873351543165,0.000140710827262052,-0.2162271081050787,0.001125738471328052,-0.00014959886374560417,-0.0209884064619698,-0.03502587506059122,0.0004868844949942854,0.11782914117571719,0.009629654961614923
2008-07-28,0.00016572112084996206,0.03202409212665756,-0.02077472156115082,0.0002951964989658402,-0.06386784797811591,0.0044734210667960635,0.00011382939443247458,0.07869224848613181,-0.010954815344801817,0.0001333821769470818,-0.08282604292160596,0.0015264029515696812,0.0002251013910202315,0.09060510306398352,-0.005810895986857925,0.00014075655439691392,-0.21631556386776685,0.0011229441431816812,-0.00014959359444943467,-0.02099656391657446,-0.035026820379418594,0.00048694938780731353,0.11786067114078662,0.009630424249969339
2008-07-29,0.00016569501445394565,0.03204682032847979,-0.020772006610220963,0.0002952792960406228,-0.06392493448585918,0.004471285820894715,0.00011374713704688838,0.07872407534166878,-0.010951029705227619,0.00013344647896868715,-0.08292507184526,0.0015234089251860198,0.00022502479508615882,0.09063305787316,-0.00580768486417637,0.00014080183481842828,-0.21640631221854753,0.0011201282135724095,-0.00014958834547935346,-0.021004717644004425,-0.035027765402430903,0.00048701428026173393,0.11789216918622397,0.009631193232741404
2008-07-30,0.00016567225052387412,0.03207024967595034,-0.020769272054170843,0.00029536170052644095,-0.06397651613822157,0.004469065671809774,0.00011366822137944271,0.07875660363706385,-0.010947224451145527,0.0001335122587153578,-0.08301859993363364,0.0015203299597189657,0.0002249505989356441,0.09066152254413039,-0.0058044594870470395,0.0001408485034986011,-0.21649316907489866,0.0011172505457232806,-0.00014958177541407423,-0.021012573428483255,-0.03502870218550781,0.00048707952565641023,0.11792576088305146,0.009631928466936895
2008-07-31,0.00016565054620215457,0.03209383820877807,-0.02076654164151855,0.00029544391181480264,-0.06402632094522089,0.004466834796724493,0.00011359023050268319,0.07878927095350839,-0.010943422815823495,0.00013357839932254847,-0.08311057803660185,0.0015172416269040052,0.0002248766353673682,0.09069002260451993,-0.005801235030926153,0.0001408953060909112,-0.21657964191798698,0.0011143704933915047,-0.0001495751780338112,-0.021020424801155756,-0.035029639082164075,0.0004871447770317211,0.11795939665530716,0.00963266342306008
2008-08-01,0.00016562943824759618,0.0321173550499087,-0.020763820556789693,0.0002955260159031247,-0.06407510785293315,0.00446461640017812,0.00011351159557413758,0.07882201574383199,-0.010939611099652184,0.0001336442905317584,-0.08320365487158535,0.0015141398090696596,0.00022480238664551104,0.09071855738438168,-0.005798006058057003,0.00014094194429306971,-0.2166665939815181,0.0011114843980397126,-0.0001495675163999829,-0.02102841372300747,-0.035030593680054165,0.00048721026082243864,0.11799478037164754,0.009633420774617733
2008-08-04,0.00016560811677656794,0.03214088274330577,-0.020761098637145117,0.00029560817537655686,-0.06412426559128265,0.0044623989301373155,0.00011343324312728084,0.07885474616739879,-0.010935800488848247,0.00013371026260205565,-0.083296241347254,0.001511036764678344,0.0002247287876262201,0.09074705871835065,-0.005794779657961905,0.00014098896694075466,-0.21675243501904004,0.0011085954473571713,-0.00014956100880843823,-0.021036339582743417,-0.035031543479282314,0.0004872756182306149,0.11802823542084685,0.009634183162372707
2008-08-05,0.0001655870319660507,0.03216439107031455,-0.020758376254792477,0.0002956902747770751,-0.06417304419294285,0.004460183983342858,0.00011335457198199989,0.07888750268745721,-0.0109319905015871,0.00013377614638853254,-0.0833893381279336,0.0015079303201647057,0.00022465682941349112,0.09077542405843941,-0.0057915500091305664,0.00014103664588606515,-0.21683568788645766,0.0011057242147451416,-0.00014955254191686214,-0.02104443782035792,-0.03503248920499487,0.0004873409596398641,0.11806471085496995,0.009634966558826874
2008-08-06,0.00016556726375459283,0.032188238102435415,-0.020755638427505874,0.000295771851924535,-0.06421971356646719,0.0044579320018710445,0.00011327818774907731,0.0789208479116755,-0.010928153667860383,0.00013384214524930272,-0.0834787730679913,0.001504759505383238,0.0002245864395585213,0.09080419804945876,-0.005788301728557462,0.0001410846566319488,-0.21691646686282737,0.001102808300879654,-0.00014954522188773101,-0.02105285326097671,-0.03503344923712904,0.0004874065704003278,0.11809941832809533,0.00963578239900657
2008-08-07,0.0001655488315177974,0.03221212578308194,-0.020752895376143318,0.0002958529455117519,-0.06426402264401196,0.004455664333527379,0.00011320286268041181,0.07895422538288989,-0.01092431268956196,0.0001339082170678296,-0.08356633770723516,0.0015015762459653342,0.00022451671679583234,0.09083299259804141,-0.005785050806348321,0.00014113281255595276,-0.21699608540751564,0.0010998844537990896,-0.0001495348429763274,-0.021061168640077163,-0.03503439655002222,0.00048747096241421765,0.11813932602868432,0.00963656211772993
2008-08-08,0.000165531540547038,0.03223582581438637,-0.020750183563713907,0.00029593363409882717,-0.06430634959618839,0.004453410209840466,0.00011312883120657093,0.07898739002167861,-0.010920507144649158,0.00013397433123724613,-0.0836516567981955,0.0014984083489856677,0.00022444720288938686,0.09086175236524799,-0.005781805673525989,0.00014118101262503,-0.21707534679689816,0.0010969631171811457,-0.00014952249852997527,-0.021069831474263306,-0.035035401073613075,0.0004875346050301195,0.11818251858523007,0.009637365296357961
2008-08-11,0.00016551934715394677,0.032260619449049795,-0.020747451818172256,0.00029601408607727523,-0.0643401284775373,0.004451124199286926,0.00011306093750647461,0.07902187226849222,-0.010916677582268598,0.00013404051943475816,-0.08372668874000057,0.0014952020335737524,0.00022438182564512833,0.09089141097823669,-0.0057785441598277205,0.00014123104073516753,-0.2171477782015359,0.0010940155732055037,-0.00014950869641384572,-0.02107815809670291,-0.03503639953601834,0.00048759822307295936,0.118228063236148,0.009638159304940183
2008-08-12,0.00016550761326240889,0.03228544196919952,-0.020744715580646052,0.0002960944353855615,-0.06437325378178632,0.004448834941069288,0.00011299473556875468,0.07905646093240931,-0.010912831469975143,0.00013410622031855617,-0.0837993156041327,0.001491983753394645,0.0002243171587413448,0.0909211148182904,-0.00577527561389025,0.0001412812433980759,-0.2172192147923278,0.0010910629444065346,-0.0001494955166471953,-0.021086526780644713,-0.03503740446795421,0.00048766191707724283,0.11827275609124233,0.009638957737193334
2008-08-13,0.000165497721971132,0.03231006151648175,-0.020742008163677546,0.00029617454321245393,-0.06440373065542267,0.00444657069675017,0.00011292952904766623,0.07909093987498113,-0.010909000938175756,0.0001341717304861216,-0.08387051244775996,0.0014887789950594294,0.0002242543164840729,0.09095061508320298,-0.005772035969813058,0.00014133192281795797,-0.21728806911324489,0.001088135402922546,-0.0001494820201541204,-0.021094932974745625,-0.03503841466785318,0.00048772559455197725,0.11831788700583531,0.009639760493578212
2008-08-14,0.00016548697708884666,0.03233470370951369,-0.020739305753418057,0.00029625431330195683,-0.0644354472039468,0.004444302399904816,0.00011286431426341822,0.07912541903691547,-0.01090517045487771,0.0001342372375983127,-0.0839417212859387,0.0014855741974684972,0.00022419621336161952,0.09097998800511484,-0.005768768175801446,0.0001413842979004375,-0.21735014666874533,0.0010852306491259743,-0.00014947169312424908,-0.021103248766368533,-0.035039444636329076,0.0004877883155935491,0.11835858862121679,0.009640548116926578
2008-08-15,0.00016547802855814228,0.03235943577807767,-0.020736620903890356,0.00029633482291705886,-0.06446463558737044,0.0044420064018088935,0.0001128000924470303,0.07915994791124603,-0.010901349685432994,0.00013430319533714767,-0.0840115333403339,0.001482354077576319,0.00022413768619964258,0.09100933943904543,-0.005765496183877054,0.0001414365326691385,-0.21741281182973743,0.0010823325180976664,-0.00014945805614663497,-0.021111386513303743,-0.03504050901281685,0.00048785172517931815,0.11840377280124403,0.009641284407642734
2008-08-18,0.00016547069129902955,0.03238422739611861,-0.020733951805793818,0.0002964159546922228,-0.06449145978793872,0.004439694029648946,0.00011273928200896954,0.07919460294464095,-0.010897562288295734,0.00013437009065871751,-0.08407634249151935,0.0014790992681562075,0.0002240802056960094,0.09103873005197051,-0.005762234553676499,0.0001414889845388816,-0.21747396488322052,0.001079423614535691,-0.00014944192410051626,-0.0211194251201225,-0.035041599326374774,0.00048791538401555114,0.11845247976612572,0.009641995198688294
2008-08-19,0.00016546339928754446,0.03240901275991784,-0.020731282884629554,0.0002964971033963527,-0.06451821624275755,0.004437382491382638,0.00011267745392603653,0.0792293987300014,-0.010893770909054546,0.00013443675640660568,-0.08414267451114905,0.0014758256918651698,0.00022402190096166568,0.09106823605452645,-0.005758969659583367,0.0001415412677315912,-0.2175363330043207,0.001076499326280976,-0.00014942633909801272,-0.021127382432930542,-0.03504268736525228,0.0004879789885417481,0.11850039859798572,0.009642695850592813
2008-08-20,0.00016545512385371603,0.032433881744577626,-0.020728615886208723,0.0002965778648107381,-0.0645464745473063,0.004435067227043623,0.0001126150057581494,0.07926424727540322,-0.010889980743027715,0.00013450325551473823,-0.0842099530239925,0.001472549764625079,0.00022396347983270843,0.09109775208121003,-0.005755704995947257,0.00014159352226494394,-0.21759887614422385,0.0010735745913742212,-0.0001494117677922757,-0.021135247075480642,-0.03504377751167306,0.00048804246334665645,0.11854682777448558,0.00964339263986228
