date,const,SP500,UST10Y,fxvol,TED,VIX
2012-02-14,5.5692008494394175e-05,0.09074670058674597,-0.010737403029080734,0.0003081553335737545,-0.02778455848671866,0.001372165741433283
2012-02-15,5.561066533880105e-05,0.09073828613187272,-0.010738171343002841,0.0003083196029899012,-0.027788473841525017,0.0013741435193955066
2012-02-16,5.5519976497462204e-05,0.09073151562928464,-0.010739127791063311,0.0003084741048796577,-0.02777792165329951,0.0013765182241226566
2012-02-17,5.5440977272548027e-05,0.09072108191263553,-0.010739756364092433,0.00030871792575090656,-0.027778913270988075,0.001378204433832911
2012-02-22,5.542523233354142e-05,0.0907137678059327,-0.010741326302325497,0.0003087830612346358,-0.027789445964810963,0.0013796762406437446
2012-02-23,5.5389984880200006e-05,0.09070533089245893,-0.010742245725665104,0.0003090078021795983,-0.027780042039880617,0.001380070279174596
2012-02-24,5.534257867132794e-05,0.09069693490180127,-0.010743302945191423,0.00030919516771565577,-0.02782055208148894,0.0013817753613172307
2012-02-27,5.5363525046131394e-05,0.09068468754439421,-0.010744395066520897,0.00030923244444938696,-0.02780523262561247,0.0013843834268676453
2012-02-28,5.5271081161006606e-05,0.09067471805324799,-0.01074555656373614,0.0003096549478382902,-0.027823667635797293,0.001386608934357948
2012-02-29,5.522485923373419e-05,0.0906630557261399,-0.010746640014537538,0.00030982173688667446,-0.027772458713483647,0.0013885773723532925
2012-03-01,5.517539750564638e-05,0.09065716760741986,-0.01074863018073302,0.00031019323761231427,-0.027797965190455284,0.0013904605304026377
2012-03-02,5.512397705980408e-05,0.0906518805702355,-0.010749090815044847,0.0003103425773231158,-0.02778946437745921,0.0013926669055973465
2012-03-05,5.504702859555552e-05,0.09064250353054487,-0.01075065888507648,0.00031062694035792585,-0.027773364819309247,0.0013942760590373278
2012-03-06,5.4989312811861576e-05,0.09063652448989105,-0.010752309518439283,0.0003108943343828741,-0.027749890013303247,0.0013962030111857012
2012-03-07,5.492044735332889e-05,0.09062106138915385,-0.010753087116763926,0.00031117870029344217,-0.027733407508440618,0.0013982639891283633
2012-03-08,5.480812498311998e-05,0.09061054398061907,-0.010753937465964557,0.00031123708473977196,-0.02769505142220146,0.0013998527590539363
2012-03-09,5.472210617261784e-05,0.0906012348401701,-0.010754971588337743,0.00031143656938579926,-0.027713492905791427,0.0014014906737524336
2012-03-12,5.467598567007715e-05,0.09059049203408241,-0.010755875627812678,0.00031156553949458256,-0.02772251020161054,0.0014033187707059407
